ID,SLUG,MARKET_TYPE,TRANSACTION_TYPE,ESTATE_CATEGORY,USER_TYPE,PRICE,AREA,ROOMS_NUM,BUILD_YEAR,FLOOR_NUMBER,BUILDING_FLOORS_NUM,BUILDING_MATERIAL,BUILDING_OWNERSHIP,BUILDING_TYPE,CONSTRUCTION_STATUS,EXTRAS_TYPES,EQUIPMENT_TYPES,WINDOWS_TYPE,RENT,HEATING,SECURITY_TYPES,COUNTRY,PROVINCE,SUBREGION,CITY,DISTRICT,SUBDISTRICT,STREET,LATITUDE,LONGITUDE
62997604,przestronne-rozkladowe-2-pok-loggia-na-krzykach-ID4gkyo,secondary,SELL,FLAT,agency,530000.0,61.0,2,1978.0,floor_4,4.0,concrete_plate,full_ownership,block,,"balcony, basement, separate_kitchen",furniture,plastic,430.0,urban,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Gaj,,ul. Widna,51.0848085,17.0448258
62996563,mieszkanie-2-pokoje-do-remontu-zielen-garaz-ID4gkhB,secondary,SELL,FLAT,agency,275000.0,32.85,2,,floor_1,1.0,,,,to_renovation,garage,,plastic,350.0,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Pęgowska,51.196489,16.979786
62978175,oltaszyn-kameralnie-winda-rolety-balkon-ID4gfw1,primary,SELL,FLAT,agency,450290.0,43.76,2,2023.0,floor_1,2.0,,full_ownership,apartment,to_completion,"balcony, garage, lift, usable_room",,plastic,,boiler_room,"anti_burglary_door, closed_area, entryphone, monitoring, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Ołtaszyn,,ul. Nefrytowa,51.0487803,17.0231964
62991807,reprezentacyjna-inwestycja-kolo-ostrowa-tumskiego-ID4gj2T,primary,SELL,FLAT,agency,899000.0,52.0,2,,floor_3,4.0,,full_ownership,apartment,to_completion,lift,,wooden,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,,51.118117,17.045
62630988,lofty-platinum-dwa-apartamenty-ID4eNbe,secondary,SELL,FLAT,agency,3648430.0,183.8,6,2012.0,floor_5,5.0,,full_ownership,apartment,ready_to_use,lift,,,,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,,51.10874,17.01434
62982872,apartament-pod-klucz-taras-22-85m2-przy-sky-tower-ID4ggIM,primary,SELL,FLAT,agency,1990000.0,95.81,4,2021.0,floor_higher_10,15.0,,,apartment,to_completion,"garage, lift",,,,urban,monitoring,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Południe,,,51.09532927,17.02061176
62980655,nowoczesne-sliczne-pieknie-urzadzone-3-pok-ID4gg91,secondary,SELL,FLAT,agency,999000.0,81.33,3,2008.0,floor_4,5.0,silikat,full_ownership,apartment,,"balcony, lift, two_storey",furniture,wooden,500.0,urban,"anti_burglary_door, closed_area, entryphone, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Muchobór Wielki,,ul. Melchiora Wańkowicza,51.1031265,16.9512467
62978730,przytulne-ladne-2-pok-na-gaju-ID4gfDY,secondary,SELL,FLAT,agency,370000.0,32.0,2,1924.0,ground_floor,2.0,brick,full_ownership,tenement,,basement,furniture,plastic,320.0,gas,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Gaj,,ul. Długopolska,51.0746341,17.0355289
62978186,oltaszyn-balkon-rolety-zewnetrzne-winda-nowe-ID4gfwc,primary,SELL,FLAT,agency,580246.0,58.17,3,2023.0,floor_1,2.0,,full_ownership,apartment,to_completion,"balcony, garage, lift, usable_room",,plastic,,boiler_room,"anti_burglary_door, closed_area, entryphone, monitoring, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Ołtaszyn,,ul. Nefrytowa,51.0487803,17.0231964
62821707,okazjarynekapartament-manhattanparking-ID4fANl,secondary,SELL,FLAT,agency,796000.0,59.0,2,2002.0,floor_4,6.0,,full_ownership,apartment,,lift,furniture,plastic,,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Krawiecka,51.10802,17.03771
62968694,mieszkanie-wroclaw-psie-pole-ID4gd26,primary,SELL,FLAT,agency,288435.0,33.5,1,,ground_floor,3.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Bierutowska,51.15404,17.1367
62966281,2-pokojowe-mieszkanie-39m2-balkon-ID4gcpb,primary,SELL,FLAT,developer,371112.0,39.48,2,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966282,2-pokojowe-mieszkanie-39m2-balkon-bezposrednio-ID4gcpc,primary,SELL,FLAT,developer,371112.0,39.48,2,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966278,3-pokojowe-mieszkanie-58m2-balkon-ID4gcp8,primary,SELL,FLAT,developer,483718.0,58.99,3,2024.0,floor_1,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966276,3-pokojowe-mieszkanie-63m2-balkon-ID4gcp6,primary,SELL,FLAT,developer,525556.0,63.32,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966275,3-pokojowe-mieszkanie-62m2-balkon-ID4gcp5,primary,SELL,FLAT,developer,521655.0,62.85,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966273,2-pokojowe-mieszkanie-39m2-balkon-ID4gcp3,primary,SELL,FLAT,developer,375530.0,39.95,2,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966274,3-pokojowe-mieszkanie-63m2-balkon-bez-prowizji-ID4gcp4,primary,SELL,FLAT,developer,522983.0,63.01,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966270,2-pokojowe-mieszkanie-39m2-balkon-bezposrednio-ID4gcp0,primary,SELL,FLAT,developer,363860.0,39.55,2,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966266,3-pokojowe-mieszkanie-56m2-2-balkony-ID4gcoV,primary,SELL,FLAT,developer,480760.0,56.56,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966267,3-pokojowe-mieszkanie-62m2-balkon-bezposrednio-ID4gcoX,primary,SELL,FLAT,developer,515370.0,62.85,3,2024.0,floor_1,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966259,3-pokojowe-mieszkanie-59m2-balkon-ID4gcoP,primary,SELL,FLAT,developer,490360.0,59.8,3,2024.0,floor_1,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966260,3-pokojowe-mieszkanie-61m2-balkon-bez-prowizji-ID4gcoQ,primary,SELL,FLAT,developer,508209.0,61.23,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966261,2-pokojowe-mieszkanie-39m2-ogrodek-bez-prowizji-ID4gcoR,primary,SELL,FLAT,developer,363545.0,39.95,2,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, garden, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966252,3-pokojowe-mieszkanie-56m2-2-balkony-ID4gcoI,primary,SELL,FLAT,developer,480760.0,56.56,3,2024.0,floor_1,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966253,3-pokojowe-mieszkanie-59m2-balkon-ID4gcoJ,primary,SELL,FLAT,developer,497502.0,59.94,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966254,3-pokojowe-mieszkanie-59m2-balkon-ID4gcoK,primary,SELL,FLAT,developer,490360.0,59.8,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966250,3-pokojowe-mieszkanie-56m2-2-balkony-ID4gcoG,primary,SELL,FLAT,developer,469448.0,56.56,3,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966251,3-pokojowe-mieszkanie-59m2-balkon-bezposrednio-ID4gcoH,primary,SELL,FLAT,developer,488310.0,59.55,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966247,2-pokojowe-mieszkanie-39m2-balkon-bez-prowizji-ID4gcoD,primary,SELL,FLAT,developer,362572.0,39.41,2,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966248,3-pokojowe-mieszkanie-56m2-2-balkony-ID4gcoE,primary,SELL,FLAT,developer,479315.0,56.39,3,2024.0,floor_1,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966245,2-pokojowe-mieszkanie-41m2-ogrodek-bez-prowizji-ID4gcoB,primary,SELL,FLAT,developer,370240.0,41.6,2,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, garden, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966246,3-pokojowe-mieszkanie-63m2-ogrodek-bezposrednio-ID4gcoC,primary,SELL,FLAT,developer,516682.0,63.01,3,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, garden, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966242,2-pokojowe-mieszkanie-46m2-balkon-ID4gcoy,primary,SELL,FLAT,developer,395250.0,46.5,2,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966239,3-pokojowe-mieszkanie-54m2-ogrodek-bezposrednio-ID4gcow,primary,SELL,FLAT,developer,463420.0,54.52,3,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, garden, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966240,3-pokojowe-mieszkanie-53m2-ogrodek-ID4gcov,primary,SELL,FLAT,developer,456450.0,53.7,3,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, garden, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966241,3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4gcox,primary,SELL,FLAT,developer,459654.0,55.38,3,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966237,3-pokojowe-mieszkanie-59m2-balkon-ID4gcot,primary,SELL,FLAT,developer,490032.0,59.76,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966234,3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4gcoq,primary,SELL,FLAT,developer,470390.0,55.34,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966233,3-pokojowe-mieszkanie-64m2-balkon-bez-prowizji-ID4gcop,primary,SELL,FLAT,developer,530868.0,64.74,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966232,3-pokojowe-mieszkanie-64m2-balkon-bezposrednio-ID4gcoo,primary,SELL,FLAT,developer,530868.0,64.74,3,2024.0,floor_1,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966230,3-pokojowe-mieszkanie-59m2-balkon-ID4gcom,primary,SELL,FLAT,developer,491508.0,59.94,3,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966231,3-pokojowe-mieszkanie-55m2-balkon-ID4gcon,primary,SELL,FLAT,developer,470390.0,55.34,3,2024.0,floor_1,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966227,3-pokojowe-mieszkanie-54m2-balkon-bez-prowizji-ID4gcoj,primary,SELL,FLAT,developer,460615.0,54.19,3,2024.0,floor_1,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966229,3-pokojowe-mieszkanie-63m2-balkon-bezposrednio-ID4gcol,primary,SELL,FLAT,developer,528959.0,63.73,3,2024.0,floor_2,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966225,3-pokojowe-mieszkanie-59m2-ogrodek-bezposrednio-ID4gcoh,primary,SELL,FLAT,developer,493269.0,59.43,3,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, garden, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966226,3-pokojowe-mieszkanie-61m2-balkon-bez-prowizji-ID4gcoi,primary,SELL,FLAT,developer,501512.0,61.16,3,2024.0,floor_1,2.0,,full_ownership,,to_completion,"garage, balcony, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62966222,2-pokojowe-mieszkanie-49m2-ogrodek-ID4gcoe,primary,SELL,FLAT,developer,423215.0,49.79,2,2024.0,ground_floor,2.0,,full_ownership,,to_completion,"garage, garden, lift",,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Psie Pole,,ul. Grodzieńska,51.138867243153,17.135978746022
62964970,okolice-ul-braterskiej-nowe2016-winda-balkon-ID4gc42,secondary,SELL,FLAT,agency,690000.0,58.6,3,2016.0,floor_2,3.0,silikat,full_ownership,apartment,ready_to_use,"balcony, lift, usable_room",furniture,plastic,470.0,urban,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,,51.07855,17.05319
62964098,przestronne-3-pokojowe-mieszkanie-w-kamienicy-okaz-ID4gbPY,secondary,SELL,FLAT,agency,615000.0,76.0,3,,floor_4,4.0,brick,full_ownership,tenement,,basement,"fridge, furniture",,,gas,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Fabryczna,,ul. Jemiołowa,51.0988,17.0103
62962404,3-pokoje-ogrodek-pochyla-parking-ID4gboE,secondary,SELL,FLAT,agency,620000.0,48.35,3,,ground_floor,6.0,,full_ownership,,ready_to_use,"balcony, garage, garden, terrace","dishwasher, fridge, furniture, oven, stove, washing_machine",plastic,480.0,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,ul. Pochyła,51.10324,17.01245
62962146,ogrody-grabiszynskie-ID4gbku,secondary,SELL,FLAT,agency,749000.0,63.8,2,2013.0,ground_floor,5.0,silikat,full_ownership,apartment,ready_to_use,"lift, separate_kitchen, terrace, usable_room","dishwasher, fridge, furniture, oven, stove, washing_machine",wooden,600.0,urban,"anti_burglary_door, closed_area, entryphone, monitoring, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Grabiszyn,,,51.09141,16.97927
62962023,dmowskiego-widok-na-rzeke-nowe-budownictwo-garaz-ID4gbiw,secondary,SELL,FLAT,agency,872000.0,54.0,2,2019.0,floor_2,8.0,,full_ownership,,ready_to_use,"balcony, garage, usable_room","dishwasher, fridge, furniture, oven, stove, tv, washing_machine",plastic,680.0,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,Most Romana Dmowskiego,51.11835,17.01989
62959409,duza-kawalerka-z-ogrodkiem-ID4gaCl,secondary,SELL,FLAT,agency,400000.0,33.45,1,2004.0,ground_floor,2.0,,full_ownership,block,ready_to_use,"basement, garden",,plastic,300.0,urban,"entryphone, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Gaj,,,51.07916,17.04203
62957722,luksusowe-mieszkanie-w-doskonalej-lokalizacji-ID4gab8,secondary,SELL,FLAT,agency,599000.0,64.0,3,,floor_3,4.0,brick,full_ownership,tenement,ready_to_use,"balcony, basement, garage, usable_room",furniture,,400.0,gas,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Huby,,ul. Przestrzenna,51.0895784,17.0394891
62955187,ul-jednosci-narodowej-na-sprzedaz-1-pietro-ID4g9vf,secondary,SELL,FLAT,agency,650000.0,76.0,2,1900.0,floor_1,5.0,,full_ownership,tenement,ready_to_use,"basement, separate_kitchen","fridge, furniture, oven, stove, tv, washing_machine",plastic,520.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.123858,17.0448522
62950188,secesyjna-kamienica-przestronne-mieszkanie-ID4g8dC,secondary,SELL,FLAT,agency,499000.0,66.0,3,1915.0,floor_4,5.0,brick,full_ownership,tenement,ready_to_use,basement,,plastic,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Stanisława Dubois,51.1181395,17.0289036
62942997,sprzedam-2-pokojowe-w-srodmiesciu-ID4g6lD,secondary,SELL,FLAT,agency,650000.0,76.0,2,1930.0,floor_1,5.0,brick,full_ownership,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,,51.123858,17.0448522
62942869,kawalerka-lub-2-pok-w-najbardziej-prestizowej-inwe-ID4g6jz,primary,SELL,FLAT,agency,467100.0,34.6,2,2023.0,floor_3,12.0,other,full_ownership,apartment,to_completion,"balcony, garage, lift",,aluminium,400.0,urban,"anti_burglary_door, closed_area, entryphone, monitoring, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Śródmieście,,ul. Jedności Narodowej,51.1294556,17.0579615
62942594,niska-cena-atrakcyjna-lokalizacja-ID4g6f8,primary,SELL,FLAT,agency,380356.0,32.03,2,2022.0,floor_3,4.0,,,,,"balcony, lift",,plastic,,urban,"anti_burglary_door, closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,ul. Buforowa,51.05993,17.05569
62941796,3-pokoje-l-balkon-l-fabryczna-l-bez-podatku-pcc-ID4g62g,primary,SELL,FLAT,agency,633296.0,67.97,3,,floor_1,4.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Kuźniki,,,51.12779,16.94583
62941793,mieszkanie-od-dewelopera-l-2-pok-l-balkon-ID4g62d,primary,SELL,FLAT,agency,727631.0,85.89,2,,floor_3,4.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Kuźniki,,,51.12795,16.94659
62939081,4-pokoje-w-dogodnej-lokalizacji-ID4g5kt,primary,SELL,FLAT,agency,546000.0,65.89,4,2022.0,floor_2,4.0,,full_ownership,block,,balcony,,plastic,550.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Zakrzów,,ul. Zatorska,51.1603498,17.1338343
62935068,czteropokojowe-mieszkanie-w-stanie-deweloperskim-ID4g4hK,primary,SELL,FLAT,agency,624000.0,69.63,4,2022.0,floor_2,4.0,silikat,full_ownership,block,to_completion,"balcony, garage, lift",,plastic,560.0,urban,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Zakrzów,,ul. Odolanowska,51.1634115,17.1423649
62935064,3-pokojowe-mieszkanie-z-2-balkonami-ID4g4hG,primary,SELL,FLAT,agency,536600.0,60.36,3,2023.0,floor_2,4.0,other,full_ownership,block,to_completion,"balcony, lift",,plastic,300.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,Kajdasza,51.053753,17.0546358
62934737,4-pokoje-poludnie-wroclawia2-balkony-ID4g4cp,primary,SELL,FLAT,agency,603512.0,72.8,4,2023.0,floor_2,2.0,other,full_ownership,block,to_completion,"balcony, garage, lift",,,300.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,Kajdasza,51.053753,17.0546358
62934523,2-pokojowe-mieszkanie-z-duzym-ogrodem-ciche-osiedl-ID4g48X,primary,SELL,FLAT,agency,446533.0,49.67,2,2023.0,floor_1,4.0,other,full_ownership,block,to_completion,"garage, garden, lift",,plastic,300.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,Kajdasza,51.053753,17.0546358
62934244,3m-4m-z-dwoma-balkonami-na-zielonym-zakrzowie-ID4g44s,primary,SELL,FLAT,agency,554000.0,60.3,3,2022.0,floor_2,2.0,silikat,full_ownership,block,to_completion,balcony,,plastic,500.0,urban,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Zakrzów,,ul. Odolanowska,51.1634115,17.1423649
62934237,okolice-ul-dawida-rozklad-media-miejskie-ID4g44l,secondary,SELL,FLAT,agency,570000.0,63.68,3,1970.0,floor_5,5.0,brick,full_ownership,tenement,ready_to_use,"separate_kitchen, usable_room",furniture,plastic,,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Huby,,,51.08972,17.04125
62934071,2m-z-osobna-kuchnia-i-balkonem-na-jagodnie-ID4g41F,primary,SELL,FLAT,agency,435545.0,49.55,2,2023.0,floor_2,4.0,other,full_ownership,block,to_completion,"balcony, garage, lift",,plastic,450.0,urban,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Jagodno,,Kajdasza,51.053753,17.0546358
62933658,przestronne-2-pokoje-z-jasna-kuchnia-widok-na-ziel-ID4g3W0,primary,SELL,FLAT,agency,470000.0,47.0,2,2022.0,floor_3,3.0,other,full_ownership,block,to_completion,"balcony, garage, lift",,plastic,350.0,urban,"anti_burglary_door, closed_area, entryphone, monitoring, roller_shutters",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Oporów,,ul. Oporowska,51.0773177,16.9633676
62933656,3-pokojowe-mieszkanie-z-balkonem-na-poludniu-miast-ID4g3UY,primary,SELL,FLAT,agency,488190.0,52.55,3,2022.0,floor_3,4.0,other,full_ownership,block,to_completion,"balcony, garage, lift",,plastic,300.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Krzyki,,Kajdasza,51.053753,17.0546358
62929622,3-pokoje-w-centrum-z-widokiem-na-rzeke-ID4g2RU,primary,SELL,FLAT,agency,926543.0,73.1,3,2023.0,floor_2,17.0,other,full_ownership,block,to_completion,"balcony, garage, lift",,plastic,300.0,urban,entryphone,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Nadodrze,,ul. Jedności Narodowej,51.123858,17.0448522
62927528,2-pokoje-swietna-okolica-stylowa-kamienica-ID4g2k8,secondary,SELL,FLAT,agency,569000.0,44.5,2,1930.0,floor_1,3.0,,full_ownership,tenement,,,furniture,plastic,300.0,gas,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Huby,,ul. Gajowa,51.09144,17.04174
62805056,3-pokoje-2-balkony-garderoba-winda-ID4fvsM,primary,SELL,FLAT,agency,496616.0,53.98,3,2023.0,floor_2,4.0,other,full_ownership,block,to_completion,"balcony, basement, garage, lift",,plastic,490.0,urban,"closed_area, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Jagodno,,ul. Buforowa,51.0566243,17.057308
62919744,sloneczny-apartament-w-budynku-odra-tower-ID4g0iA,secondary,SELL,FLAT,agency,729000.0,44.0,2,2013.0,floor_3,17.0,,,,,,,,,,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Stare Miasto,,,51.10874,17.01434
62674421,4-pokojowe-mieszkanie-idealne-pod-wynajem-ID4eYtL,secondary,SELL,FLAT,agency,650000.0,71.5,4,1992.0,floor_5,6.0,brick,co_operative_ownership,block,ready_to_use,"balcony, basement, lift, separate_kitchen, usable_room",,,800.0,urban,,Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Nadodrze,,ul. Trzebnicka,51.1085902,17.0942087
62768135,m4-z-balkonem-na-zielonym-jagodnie-ID4fmRh,primary,SELL,FLAT,agency,523388.0,56.89,4,2023.0,floor_3,4.0,other,full_ownership,block,to_completion,"balcony, garage, lift",,plastic,500.0,urban,"anti_burglary_door, entryphone",Polska,dolnoslaskie,powiat-wroclaw,wroclaw,Jagodno,,ul. Buforowa,51.0566243,17.057308
